order_item_id,order_id,product_id,quantity,unit_price,line_gmv,order_created_at,order_status,campaign_id,region,order_gmv,order_date,product_name,category,unit_cost,list_price,is_commercial_order
2513,1776,19,1,134.23,134.23,2025-02-11,completed,1.0,Central,134.23,2025-02-11,Beauty Item 03,Beauty,83.95,152.53,True
2514,1777,40,3,178.18,534.54,2025-02-11,completed,1.0,North,832.4399999999999,2025-02-11,Fashion Item 08,Fashion,92.66,202.48,True
2515,1777,18,1,33.21,33.21,2025-02-11,completed,1.0,North,832.4399999999999,2025-02-11,Beauty Item 02,Beauty,18.64,37.74,True
2516,1777,2,3,88.23,264.69,2025-02-11,completed,1.0,North,832.4399999999999,2025-02-11,Electronics Item 02,Electronics,54.16,100.26,True
2517,1778,14,1,54.02,54.02,2025-02-11,completed,1.0,North,54.02,2025-02-11,Home Item 06,Home,36.75,61.39,True
2518,1779,23,3,73.18,219.54,2025-02-11,processing,1.0,North,219.54,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2519,1780,13,1,30.54,30.54,2025-02-11,completed,1.0,North,30.54,2025-02-11,Home Item 05,Home,15.9,34.71,True
2520,1781,3,1,50.78,50.78,2025-02-11,completed,1.0,North,50.78,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2521,1782,35,1,138.73,138.73,2025-02-11,completed,1.0,Central,138.73,2025-02-11,Fashion Item 03,Fashion,77.82,157.65,True
2522,1783,46,1,110.77,110.77,2025-02-11,completed,1.0,South,110.77,2025-02-11,Grocery Item 06,Grocery,73.75,125.88,True
2523,1784,23,1,73.18,73.18,2025-02-11,completed,1.0,North,175.31,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2524,1784,18,1,33.21,33.21,2025-02-11,completed,1.0,North,175.31,2025-02-11,Beauty Item 02,Beauty,18.64,37.74,True
2525,1784,21,1,68.92,68.92,2025-02-11,completed,1.0,North,175.31,2025-02-11,Beauty Item 05,Beauty,34.88,78.32,True
2526,1785,14,1,54.02,54.02,2025-02-11,cancelled,1.0,South,175.86,2025-02-11,Home Item 06,Home,36.75,61.39,False
2527,1785,12,1,103.83,103.83,2025-02-11,cancelled,1.0,South,175.86,2025-02-11,Home Item 04,Home,58.96,117.99,False
2528,1785,8,1,18.01,18.01,2025-02-11,cancelled,1.0,South,175.86,2025-02-11,Electronics Item 08,Electronics,12.26,20.47,False
2529,1786,33,1,150.73,150.73,2025-02-11,completed,1.0,East,327.0,2025-02-11,Fashion Item 01,Fashion,77.9,171.28,True
2530,1786,44,1,60.83,60.83,2025-02-11,completed,1.0,East,327.0,2025-02-11,Grocery Item 04,Grocery,46.32,69.13,True
2531,1786,25,3,38.48,115.44,2025-02-11,completed,1.0,East,327.0,2025-02-11,Sports Item 01,Sports,20.88,43.73,True
2532,1787,27,3,21.72,65.16,2025-02-11,completed,1.0,South,115.94,2025-02-11,Sports Item 03,Sports,10.9,24.68,True
2533,1787,3,1,50.78,50.78,2025-02-11,completed,1.0,South,115.94,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2534,1788,33,2,150.73,301.46,2025-02-11,completed,1.0,North,352.24,2025-02-11,Fashion Item 01,Fashion,77.9,171.28,True
2535,1788,3,1,50.78,50.78,2025-02-11,completed,1.0,North,352.24,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2536,1789,23,1,73.18,73.18,2025-02-11,completed,1.0,South,73.18,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2537,1790,6,2,77.62,155.24,2025-02-11,completed,1.0,North,155.24,2025-02-11,Electronics Item 06,Electronics,39.5,88.2,True
2538,1791,27,1,21.72,21.72,2025-02-11,completed,1.0,South,21.72,2025-02-11,Sports Item 03,Sports,10.9,24.68,True
2539,1792,46,1,110.77,110.77,2025-02-11,completed,1.0,Central,110.77,2025-02-11,Grocery Item 06,Grocery,73.75,125.88,True
2540,1793,14,1,54.02,54.02,2025-02-11,completed,1.0,East,54.02,2025-02-11,Home Item 06,Home,36.75,61.39,True
2541,1794,6,1,77.62,77.62,2025-02-11,completed,1.0,North,77.62,2025-02-11,Electronics Item 06,Electronics,39.5,88.2,True
2542,1795,32,1,10.75,10.75,2025-02-11,completed,1.0,Central,361.65,2025-02-11,Sports Item 08,Sports,7.11,12.22,True
2543,1795,28,2,74.05,148.1,2025-02-11,completed,1.0,Central,361.65,2025-02-11,Sports Item 04,Sports,39.74,84.15,True
2544,1795,11,2,101.4,202.8,2025-02-11,completed,1.0,Central,361.65,2025-02-11,Home Item 03,Home,73.04,115.23,True
2545,1796,28,1,74.05,74.05,2025-02-11,completed,1.0,East,74.05,2025-02-11,Sports Item 04,Sports,39.74,84.15,True
2546,1797,23,1,73.18,73.18,2025-02-11,completed,1.0,North,207.41,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2547,1797,19,1,134.23,134.23,2025-02-11,completed,1.0,North,207.41,2025-02-11,Beauty Item 03,Beauty,83.95,152.53,True
2548,1798,47,2,18.78,37.56,2025-02-11,refunded,1.0,North,37.56,2025-02-11,Grocery Item 07,Grocery,13.74,21.34,False
2549,1799,32,1,10.75,10.75,2025-02-11,completed,1.0,East,29.53,2025-02-11,Sports Item 08,Sports,7.11,12.22,True
2550,1799,47,1,18.78,18.78,2025-02-11,completed,1.0,East,29.53,2025-02-11,Grocery Item 07,Grocery,13.74,21.34,True
2551,1800,35,1,138.73,138.73,2025-02-11,completed,1.0,Central,138.73,2025-02-11,Fashion Item 03,Fashion,77.82,157.65,True
2552,1801,13,1,30.54,30.54,2025-02-11,completed,1.0,Central,103.72,2025-02-11,Home Item 05,Home,15.9,34.71,True
2553,1801,23,1,73.18,73.18,2025-02-11,completed,1.0,Central,103.72,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2554,1802,3,1,50.78,50.78,2025-02-11,completed,1.0,East,50.78,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2555,1803,18,1,33.21,33.21,2025-02-11,completed,1.0,South,33.21,2025-02-11,Beauty Item 02,Beauty,18.64,37.74,True
2556,1804,6,1,77.62,77.62,2025-02-11,processing,1.0,North,77.62,2025-02-11,Electronics Item 06,Electronics,39.5,88.2,True
2557,1805,32,1,10.75,10.75,2025-02-11,completed,1.0,South,71.58,2025-02-11,Sports Item 08,Sports,7.11,12.22,True
2558,1805,44,1,60.83,60.83,2025-02-11,completed,1.0,South,71.58,2025-02-11,Grocery Item 04,Grocery,46.32,69.13,True
2559,1806,40,2,178.18,356.36,2025-02-11,completed,1.0,East,356.36,2025-02-11,Fashion Item 08,Fashion,92.66,202.48,True
2560,1807,33,1,150.73,150.73,2025-02-11,completed,1.0,Central,150.73,2025-02-11,Fashion Item 01,Fashion,77.9,171.28,True
2561,1808,36,1,47.04,47.04,2025-02-11,completed,1.0,South,47.04,2025-02-11,Fashion Item 04,Fashion,28.42,53.45,True
2562,1809,8,1,18.01,18.01,2025-02-11,processing,1.0,North,18.01,2025-02-11,Electronics Item 08,Electronics,12.26,20.47,True
2563,1810,36,1,47.04,47.04,2025-02-11,completed,1.0,Central,47.04,2025-02-11,Fashion Item 04,Fashion,28.42,53.45,True
2564,1811,40,1,178.18,178.18,2025-02-11,completed,1.0,Central,178.18,2025-02-11,Fashion Item 08,Fashion,92.66,202.48,True
2565,1812,19,1,134.23,134.23,2025-02-11,refunded,1.0,Central,134.23,2025-02-11,Beauty Item 03,Beauty,83.95,152.53,False
2566,1813,13,1,30.54,30.54,2025-02-11,completed,1.0,North,30.54,2025-02-11,Home Item 05,Home,15.9,34.71,True
2567,1814,8,1,18.01,18.01,2025-02-11,refunded,1.0,East,18.01,2025-02-11,Electronics Item 08,Electronics,12.26,20.47,False
2568,1815,5,2,53.81,107.62,2025-02-11,completed,1.0,East,180.42000000000002,2025-02-11,Electronics Item 05,Electronics,33.0,61.15,True
2569,1815,47,1,18.78,18.78,2025-02-11,completed,1.0,East,180.42000000000002,2025-02-11,Grocery Item 07,Grocery,13.74,21.34,True
2570,1815,14,1,54.02,54.02,2025-02-11,completed,1.0,East,180.42000000000002,2025-02-11,Home Item 06,Home,36.75,61.39,True
2571,1816,35,1,138.73,138.73,2025-02-11,completed,1.0,North,138.73,2025-02-11,Fashion Item 03,Fashion,77.82,157.65,True
2572,1817,23,1,73.18,73.18,2025-02-11,completed,1.0,North,379.24,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2573,1817,15,2,153.03,306.06,2025-02-11,completed,1.0,North,379.24,2025-02-11,Home Item 07,Home,83.24,173.9,True
2574,1818,4,1,63.77,63.77,2025-02-11,completed,1.0,Central,91.56,2025-02-11,Electronics Item 04,Electronics,34.44,72.47,True
2575,1818,45,1,27.79,27.79,2025-02-11,completed,1.0,Central,91.56,2025-02-11,Grocery Item 05,Grocery,18.68,31.58,True
2576,1819,45,1,27.79,27.79,2025-02-11,completed,1.0,East,27.79,2025-02-11,Grocery Item 05,Grocery,18.68,31.58,True
2577,1820,8,1,18.01,18.01,2025-02-11,completed,1.0,South,552.55,2025-02-11,Electronics Item 08,Electronics,12.26,20.47,True
2578,1820,40,3,178.18,534.54,2025-02-11,completed,1.0,South,552.55,2025-02-11,Fashion Item 08,Fashion,92.66,202.48,True
2579,1821,23,2,73.18,146.36,2025-02-11,cancelled,1.0,South,146.36,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,False
2580,1822,17,2,89.1,178.2,2025-02-11,completed,1.0,Central,228.98,2025-02-11,Beauty Item 01,Beauty,68.35,101.25,True
2581,1822,3,1,50.78,50.78,2025-02-11,completed,1.0,Central,228.98,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2582,1823,20,1,37.22,37.22,2025-02-11,completed,1.0,Central,37.22,2025-02-11,Beauty Item 04,Beauty,18.73,42.3,True
2583,1824,3,1,50.78,50.78,2025-02-11,completed,1.0,Central,189.51,2025-02-11,Electronics Item 03,Electronics,26.19,57.71,True
2584,1824,35,1,138.73,138.73,2025-02-11,completed,1.0,Central,189.51,2025-02-11,Fashion Item 03,Fashion,77.82,157.65,True
2585,1825,8,1,18.01,18.01,2025-02-11,unknown_status,1.0,South,18.01,2025-02-11,Electronics Item 08,Electronics,12.26,20.47,False
2586,1826,14,1,54.02,54.02,2025-02-11,completed,1.0,South,54.02,2025-02-11,Home Item 06,Home,36.75,61.39,True
2587,1827,42,1,121.48,121.48,2025-02-11,cancelled,1.0,East,121.48,2025-02-11,Grocery Item 02,Grocery,61.43,138.05,False
2588,1828,10,1,143.48,143.48,2025-02-11,completed,1.0,Central,244.88,2025-02-11,Home Item 02,Home,76.01,163.05,True
2589,1828,11,1,101.4,101.4,2025-02-11,completed,1.0,Central,244.88,2025-02-11,Home Item 03,Home,73.04,115.23,True
2590,1829,19,1,134.23,134.23,2025-02-11,processing,1.0,South,336.34999999999997,2025-02-11,Beauty Item 03,Beauty,83.95,152.53,True
2591,1829,28,2,74.05,148.1,2025-02-11,processing,1.0,South,336.34999999999997,2025-02-11,Sports Item 04,Sports,39.74,84.15,True
2592,1829,14,1,54.02,54.02,2025-02-11,processing,1.0,South,336.34999999999997,2025-02-11,Home Item 06,Home,36.75,61.39,True
2593,1830,23,1,73.18,73.18,2025-02-11,completed,1.0,North,73.18,2025-02-11,Beauty Item 07,Beauty,39.32,83.16,True
2594,1831,34,1,38.49,38.49,2025-02-11,completed,1.0,Central,38.49,2025-02-11,Fashion Item 02,Fashion,22.77,43.74,True
2595,1832,19,2,134.23,268.46,2025-02-11,completed,1.0,Central,268.46,2025-02-11,Beauty Item 03,Beauty,83.95,152.53,True
2596,1833,18,1,33.21,33.21,2025-02-12,completed,1.0,South,33.21,2025-02-12,Beauty Item 02,Beauty,18.64,37.74,True
2597,1834,19,1,134.23,134.23,2025-02-12,completed,1.0,East,134.23,2025-02-12,Beauty Item 03,Beauty,83.95,152.53,True
2598,1835,36,1,47.04,47.04,2025-02-12,processing,1.0,North,47.04,2025-02-12,Fashion Item 04,Fashion,28.42,53.45,True
2599,1836,14,1,54.02,54.02,2025-02-12,processing,1.0,East,360.08,2025-02-12,Home Item 06,Home,36.75,61.39,True
2600,1836,15,2,153.03,306.06,2025-02-12,processing,1.0,East,360.08,2025-02-12,Home Item 07,Home,83.24,173.9,True
2601,1837,41,1,43.6,43.6,2025-02-12,completed,1.0,North,43.6,2025-02-12,Grocery Item 01,Grocery,22.88,49.55,True
2602,1838,3,1,50.78,50.78,2025-02-12,cancelled,1.0,North,50.78,2025-02-12,Electronics Item 03,Electronics,26.19,57.71,False
2603,1839,28,1,74.05,74.05,2025-02-12,completed,1.0,South,317.01,2025-02-12,Sports Item 04,Sports,39.74,84.15,True
2604,1839,42,2,121.48,242.96,2025-02-12,completed,1.0,South,317.01,2025-02-12,Grocery Item 02,Grocery,61.43,138.05,True
2605,1840,36,1,47.04,47.04,2025-02-12,completed,1.0,South,47.04,2025-02-12,Fashion Item 04,Fashion,28.42,53.45,True
2606,1841,45,1,27.79,27.79,2025-02-12,processing,1.0,Central,27.79,2025-02-12,Grocery Item 05,Grocery,18.68,31.58,True
2607,1842,20,1,37.22,37.22,2025-02-12,completed,1.0,North,58.879999999999995,2025-02-12,Beauty Item 04,Beauty,18.73,42.3,True
2608,1842,43,1,21.66,21.66,2025-02-12,completed,1.0,North,58.879999999999995,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2609,1843,40,1,178.18,178.18,2025-02-12,completed,1.0,North,178.18,2025-02-12,Fashion Item 08,Fashion,92.66,202.48,True
2610,1844,32,1,10.75,10.75,2025-02-12,completed,1.0,North,103.25,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2611,1844,14,1,54.02,54.02,2025-02-12,completed,1.0,North,103.25,2025-02-12,Home Item 06,Home,36.75,61.39,True
2612,1844,25,1,38.48,38.48,2025-02-12,completed,1.0,North,103.25,2025-02-12,Sports Item 01,Sports,20.88,43.73,True
2613,1845,34,1,38.49,38.49,2025-02-12,cancelled,1.0,East,38.49,2025-02-12,Fashion Item 02,Fashion,22.77,43.74,False
2614,1846,28,1,74.05,74.05,2025-02-12,completed,1.0,East,74.05,2025-02-12,Sports Item 04,Sports,39.74,84.15,True
2615,1847,37,2,124.9,249.8,2025-02-12,completed,1.0,Central,268.58000000000004,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,True
2616,1847,47,1,18.78,18.78,2025-02-12,completed,1.0,Central,268.58000000000004,2025-02-12,Grocery Item 07,Grocery,13.74,21.34,True
2617,1848,21,1,68.92,68.92,2025-02-12,completed,1.0,North,68.92,2025-02-12,Beauty Item 05,Beauty,34.88,78.32,True
2618,1849,38,1,71.35,71.35,2025-02-12,completed,1.0,Central,71.35,2025-02-12,Fashion Item 06,Fashion,44.22,81.08,True
2619,1850,3,2,50.78,101.56,2025-02-12,processing,1.0,South,101.56,2025-02-12,Electronics Item 03,Electronics,26.19,57.71,True
2620,1851,37,1,124.9,124.9,2025-02-12,cancelled,1.0,North,124.9,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,False
2621,1852,5,2,53.81,107.62,2025-02-12,cancelled,1.0,East,107.62,2025-02-12,Electronics Item 05,Electronics,33.0,61.15,False
2622,1853,6,1,77.62,77.62,2025-02-12,completed,1.0,North,77.62,2025-02-12,Electronics Item 06,Electronics,39.5,88.2,True
2623,1854,48,1,88.91,88.91,2025-02-12,completed,1.0,Central,162.09,2025-02-12,,Grocery,44.45,101.03,True
2624,1854,23,1,73.18,73.18,2025-02-12,completed,1.0,Central,162.09,2025-02-12,Beauty Item 07,Beauty,39.32,83.16,True
2625,1855,27,1,21.72,21.72,2025-02-12,completed,1.0,Central,21.72,2025-02-12,Sports Item 03,Sports,10.9,24.68,True
2626,1856,32,1,10.75,10.75,2025-02-12,completed,1.0,East,10.75,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2627,1857,43,3,21.66,64.98,2025-02-12,completed,1.0,North,64.98,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2628,1858,42,1,121.48,121.48,2025-02-12,processing,1.0,East,121.48,2025-02-12,Grocery Item 02,Grocery,61.43,138.05,True
2629,1859,34,1,38.49,38.49,2025-02-12,unknown_status,1.0,North,38.49,2025-02-12,Fashion Item 02,Fashion,22.77,43.74,False
2630,1860,28,1,74.05,74.05,2025-02-12,completed,1.0,North,283.77,2025-02-12,Sports Item 04,Sports,39.74,84.15,True
2631,1860,26,1,109.35,109.35,2025-02-12,completed,1.0,North,283.77,2025-02-12,Sports Item 02,Sports,72.7,124.26,True
2632,1860,1,1,100.37,100.37,2025-02-12,completed,1.0,North,283.77,2025-02-12,Electronics Item 01,Electronics,75.52,114.06,True
2633,1861,42,1,121.48,121.48,2025-02-12,completed,1.0,East,121.48,2025-02-12,Grocery Item 02,Grocery,61.43,138.05,True
2634,1862,28,1,74.05,74.05,2025-02-12,completed,1.0,Central,252.23000000000002,2025-02-12,Sports Item 04,Sports,39.74,84.15,True
2635,1862,40,1,178.18,178.18,2025-02-12,completed,1.0,Central,252.23000000000002,2025-02-12,Fashion Item 08,Fashion,92.66,202.48,True
2636,1863,41,1,43.6,43.6,2025-02-12,completed,1.0,South,43.6,2025-02-12,Grocery Item 01,Grocery,22.88,49.55,True
2637,1864,44,1,60.83,60.83,2025-02-12,completed,1.0,East,60.83,2025-02-12,Grocery Item 04,Grocery,46.32,69.13,True
2638,1865,14,1,54.02,54.02,2025-02-12,completed,1.0,South,54.02,2025-02-12,Home Item 06,Home,36.75,61.39,True
2639,1866,14,1,54.02,54.02,2025-02-12,completed,1.0,East,192.75,2025-02-12,Home Item 06,Home,36.75,61.39,True
2640,1866,35,1,138.73,138.73,2025-02-12,completed,1.0,East,192.75,2025-02-12,Fashion Item 03,Fashion,77.82,157.65,True
2641,1867,37,1,124.9,124.9,2025-02-12,processing,1.0,South,124.9,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,True
2642,1868,31,3,17.34,52.02,2025-02-12,completed,1.0,South,52.02,2025-02-12,Sports Item 07,Sports,11.9,19.71,True
2643,1869,32,1,10.75,10.75,2025-02-12,completed,1.0,Central,10.75,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2644,1870,36,1,47.04,47.04,2025-02-12,completed,1.0,North,93.61,2025-02-12,Fashion Item 04,Fashion,28.42,53.45,True
2645,1870,45,1,27.79,27.79,2025-02-12,completed,1.0,North,93.61,2025-02-12,Grocery Item 05,Grocery,18.68,31.58,True
2646,1870,47,1,18.78,18.78,2025-02-12,completed,1.0,North,93.61,2025-02-12,Grocery Item 07,Grocery,13.74,21.34,True
2647,1871,2,1,88.23,88.23,2025-02-12,completed,1.0,South,88.23,2025-02-12,Electronics Item 02,Electronics,54.16,100.26,True
2648,1872,19,1,134.23,134.23,2025-02-12,completed,1.0,East,243.57999999999998,2025-02-12,Beauty Item 03,Beauty,83.95,152.53,True
2649,1872,26,1,109.35,109.35,2025-02-12,completed,1.0,East,243.57999999999998,2025-02-12,Sports Item 02,Sports,72.7,124.26,True
2650,1873,3,1,50.78,50.78,2025-02-12,processing,1.0,North,98.75,2025-02-12,Electronics Item 03,Electronics,26.19,57.71,True
2651,1873,32,1,10.75,10.75,2025-02-12,processing,1.0,North,98.75,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2652,1873,20,1,37.22,37.22,2025-02-12,processing,1.0,North,98.75,2025-02-12,Beauty Item 04,Beauty,18.73,42.3,True
2653,1874,32,1,10.75,10.75,2025-02-12,completed,1.0,East,133.36,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2654,1874,12,1,103.83,103.83,2025-02-12,completed,1.0,East,133.36,2025-02-12,Home Item 04,Home,58.96,117.99,True
2655,1874,47,1,18.78,18.78,2025-02-12,completed,1.0,East,133.36,2025-02-12,Grocery Item 07,Grocery,13.74,21.34,True
2656,1875,28,1,74.05,74.05,2025-02-12,completed,1.0,East,74.05,2025-02-12,Sports Item 04,Sports,39.74,84.15,True
2657,1876,43,1,21.66,21.66,2025-02-12,completed,1.0,North,348.44,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2658,1876,34,2,38.49,76.98,2025-02-12,completed,1.0,North,348.44,2025-02-12,Fashion Item 02,Fashion,22.77,43.74,True
2659,1876,37,2,124.9,249.8,2025-02-12,completed,1.0,North,348.44,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,True
2660,1877,42,2,121.48,242.96,2025-02-12,unknown_status,1.0,Central,242.96,2025-02-12,Grocery Item 02,Grocery,61.43,138.05,False
2661,1878,35,1,138.73,138.73,2025-02-12,processing,1.0,East,146.82999999999998,2025-02-12,Fashion Item 03,Fashion,77.82,157.65,True
2662,1878,29,1,8.1,8.1,2025-02-12,processing,1.0,East,146.82999999999998,2025-02-12,Sports Item 05,Sports,4.26,9.2,True
2663,1879,35,1,138.73,138.73,2025-02-12,completed,1.0,North,317.65,2025-02-12,Fashion Item 03,Fashion,77.82,157.65,True
2664,1879,37,1,124.9,124.9,2025-02-12,completed,1.0,North,317.65,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,True
2665,1879,14,1,54.02,54.02,2025-02-12,completed,1.0,North,317.65,2025-02-12,Home Item 06,Home,36.75,61.39,True
2666,1880,36,1,47.04,47.04,2025-02-12,processing,1.0,South,47.04,2025-02-12,Fashion Item 04,Fashion,28.42,53.45,True
2667,1881,14,1,54.02,54.02,2025-02-12,completed,1.0,South,54.02,2025-02-12,Home Item 06,Home,36.75,61.39,True
2668,1882,8,3,18.01,54.03,2025-02-12,completed,1.0,South,64.78,2025-02-12,Electronics Item 08,Electronics,12.26,20.47,True
2669,1882,32,1,10.75,10.75,2025-02-12,completed,1.0,South,64.78,2025-02-12,Sports Item 08,Sports,7.11,12.22,True
2670,1883,30,2,59.75,119.5,2025-02-12,completed,1.0,Central,406.46,2025-02-12,Sports Item 06,Sports,46.01,67.9,True
2671,1883,10,2,143.48,286.96,2025-02-12,completed,1.0,Central,406.46,2025-02-12,Home Item 02,Home,76.01,163.05,True
2672,1884,23,1,73.18,73.18,2025-02-12,processing,1.0,East,111.66,2025-02-12,Beauty Item 07,Beauty,39.32,83.16,True
2673,1884,25,1,38.48,38.48,2025-02-12,processing,1.0,East,111.66,2025-02-12,Sports Item 01,Sports,20.88,43.73,True
2674,1885,18,1,33.21,33.21,2025-02-12,completed,1.0,North,33.21,2025-02-12,Beauty Item 02,Beauty,18.64,37.74,True
2675,1886,44,1,60.83,60.83,2025-02-12,completed,1.0,East,310.63,2025-02-12,Grocery Item 04,Grocery,46.32,69.13,True
2676,1886,37,2,124.9,249.8,2025-02-12,completed,1.0,East,310.63,2025-02-12,Fashion Item 05,Fashion,76.85,141.93,True
2677,1887,43,2,21.66,43.32,2025-02-12,completed,1.0,Central,43.32,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2678,1888,43,1,21.66,21.66,2025-02-12,completed,1.0,North,327.72,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2679,1888,15,2,153.03,306.06,2025-02-12,completed,1.0,North,327.72,2025-02-12,Home Item 07,Home,83.24,173.9,True
2680,1889,43,2,21.66,43.32,2025-02-12,completed,1.0,South,43.32,2025-02-12,Grocery Item 03,Grocery,11.56,24.61,True
2681,1890,8,1,18.01,18.01,2025-02-12,completed,1.0,South,18.01,2025-02-12,Electronics Item 08,Electronics,12.26,20.47,True
2682,1891,47,2,18.78,37.56,2025-02-12,completed,1.0,South,37.56,2025-02-12,Grocery Item 07,Grocery,13.74,21.34,True
2683,1892,45,1,27.79,27.79,2025-02-12,completed,1.0,Central,27.79,2025-02-12,Grocery Item 05,Grocery,18.68,31.58,True
2684,1893,3,1,50.78,50.78,2025-02-13,completed,1.0,South,114.55000000000001,2025-02-13,Electronics Item 03,Electronics,26.19,57.71,True
2685,1893,4,1,63.77,63.77,2025-02-13,completed,1.0,South,114.55000000000001,2025-02-13,Electronics Item 04,Electronics,34.44,72.47,True
2686,1894,3,1,50.78,50.78,2025-02-13,processing,1.0,North,161.55,2025-02-13,Electronics Item 03,Electronics,26.19,57.71,True
2687,1894,46,1,110.77,110.77,2025-02-13,processing,1.0,North,161.55,2025-02-13,Grocery Item 06,Grocery,73.75,125.88,True
2688,1895,21,1,68.92,68.92,2025-02-13,completed,1.0,East,203.14999999999998,2025-02-13,Beauty Item 05,Beauty,34.88,78.32,True
2689,1895,19,1,134.23,134.23,2025-02-13,completed,1.0,East,203.14999999999998,2025-02-13,Beauty Item 03,Beauty,83.95,152.53,True
